product_id,name,price,price_value,image,seller,link,grade,fast_delivery
61980457,"붙이는 부착식 화이트 자석 소형보드 화이트보드 시트지 450x600
도매꾹판매가 16,150원 (1개 이상 구매) 바로가기","16,150원",16150,https://cdn1.domeggook.com/upload/item/2025/11/14/17631168791BFD9703A1429D1766694E/17631168791BFD9703A1429D1766694E_img_330?hash=974452af3d06cc36d088479a56224019,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61980457,3,True
61980458,"붙이는 시트지 탈부착 자석 소형보드 화이트 450x600
도매꾹판매가 16,150원 (1개 이상 구매) 바로가기","16,150원",16150,https://cdn1.domeggook.com/upload/item/2025/11/14/1763116880BECC7B3A855DC97EE68B44/1763116880BECC7B3A855DC97EE68B44_img_330?hash=974452af3d06cc36d088479a56224019,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61980458,3,True
61980459,"붙이는 부착식 소형보드 자석 화이트 시트지 600x900
도매꾹판매가 29,140원 (1개 이상 구매) 바로가기","29,140원",29140,https://cdn1.domeggook.com/upload/item/2025/11/14/1763116880BAF0CD28CAA6E6ECBFC9AA/1763116880BAF0CD28CAA6E6ECBFC9AA_img_330?hash=9376753fa7ae2bb214432ae818a6e740,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61980459,3,True
61980460,"붙이는 탈부착 자석 화이트보드 시트지 600x900
도매꾹판매가 29,140원 (1개 이상 구매) 바로가기","29,140원",29140,https://cdn1.domeggook.com/upload/item/2025/11/14/17631168816717E83ED4689EF50B71AF/17631168816717E83ED4689EF50B71AF_img_330?hash=9376753fa7ae2bb214432ae818a6e740,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61980460,3,True
61974574,"화이트 보드 칠판 칼라 마카 펜 12색 세트 x4개
도매꾹판매가 24,830원 (1개 이상 구매) 바로가기","24,830원",24830,https://cdn1.domeggook.com/upload/item/2025/11/14/176310851101020CD2DF7292732AF398/176310851101020CD2DF7292732AF398_img_330?hash=1547dcfdb265486fad59a8982de912c8,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61974574,3,True
61956658,"(TD) 토단 고무자석 화이트보드 (대) (60cm x 40cm)
도매꾹판매가 20,500원 (1개 이상 구매) 바로가기","20,500원",20500,https://cdn1.domeggook.com/upload/item/2025/11/14/17630865044AE18BD6D59985A61CE2FB/17630865044AE18BD6D59985A61CE2FB_img_330?hash=db6ee60edcd67749d64fb9d46ecf7163,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61956658,4,True
61956615,"(TD) 토단 고무자석 화이트보드(중) (40x30xm)
도매꾹판매가 16,400원 (1개 이상 구매) 바로가기","16,400원",16400,https://cdn1.domeggook.com/upload/item/2025/11/14/17630862885E453158F59F0B60702CBA/17630862885E453158F59F0B60702CBA_img_330?hash=25394ad9cca6243e087a9edf83bb424c,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61956615,4,True
61945253,"아피오 웰빙 마카 소모품 세트-칠판 분필 보드마카 그린칠판교구
도매꾹판매가 51,900원 (2개 이상 구매) 바로가기","51,900원",51900,https://cdn1.domeggook.com/upload/item/2025/11/13/176301705798CF3CA1AC5824FD7DE89C/176301705798CF3CA1AC5824FD7DE89C_img_330?hash=85f0850a534ce2f1368d159ade3e6bee,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61945253,7,True
61941895,"화이트보드 소모품 세트3(문교마카펜소모품세트)-칠판 분필 보드마카 그린칠판교구
도매꾹판매가 17,100원 (2개 이상 구매) 바로가기","17,100원",17100,https://cdn1.domeggook.com/upload/item/2025/11/13/17630104662F6916911A9BDACB8B4CD2/17630104662F6916911A9BDACB8B4CD2_img_330?hash=8f024107be55e9013e9db6477efa9519,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61941895,7,True
61941890,"화이트보드 소모품 세트2(모나미마카펜소모품세트)-칠판 분필 보드마카 그린칠판교구
도매꾹판매가 17,100원 (2개 이상 구매) 바로가기","17,100원",17100,https://cdn1.domeggook.com/upload/item/2025/11/13/176301037097E605022FFBDCFC8E44F9/176301037097E605022FFBDCFC8E44F9_img_330?hash=017800cf59038d078ed74ec281110126,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61941890,7,True
61939733,"루미나D 자석 대형 세트 2000x1000 스탠드포함 화이트보드
도매꾹판매가 628,200원 (1개 이상 구매) 바로가기","628,200원",628200,https://cdn1.domeggook.com/upload/item/2025/11/13/1763004595B529C4D86E16A1C2B31710/1763004595B529C4D86E16A1C2B31710_img_330?hash=c56776ea7d6f58551bb3b7eecf60f800,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939733,6,True
61939722,"루미나D 자석 와이드 대형 1800x900 화이트보드
도매꾹판매가 227,300원 (1개 이상 구매) 바로가기","227,300원",227300,https://cdn1.domeggook.com/upload/item/2025/11/13/17630045904DDD6C1DEF249CE1E810C1/17630045904DDD6C1DEF249CE1E810C1_img_330?hash=23c0443f622b319da50af1990ebdec9a,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939722,6,True
61939720,"루미나D 이동식 자석 세트 90x180cm 화이트보드+거치대
도매꾹판매가 422,100원 (1개 이상 구매) 바로가기","422,100원",422100,https://cdn1.domeggook.com/upload/item/2025/11/13/17630045899DDBB5DF62E89D292F5610/17630045899DDBB5DF62E89D292F5610_img_330?hash=e5a3bf7a186323932228706d852b1951,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939720,6,True
