product_id,name,price,price_value,image,seller,link,grade,fast_delivery
61969554,"리트컴 Ritcom Q2612A FX-9 CRG-303
도매꾹판매가 13,660원 (1개 이상 구매) 바로가기","13,660원",13660,https://cdn1.domeggook.com/upload/item/2025/11/14/1763106226DAF702A14A0BFBE77A7BD9/1763106226DAF702A14A0BFBE77A7BD9_img_330?hash=f6acc87ea9c440dd2cfcbf4592b5276b,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61969554,1,True
61946214,"USB3.1 A타입 GEN1 AM-AF 연장케이블 5M 노트북 PC 컴퓨터 연결 전송속도 5GBPS 웹캠 무선랜카드 프린터
도매꾹판매가 104,200원 (1개 이상 구매) 바로가기","97,000원",97000,https://cdn1.domeggook.com/upload/item/2025/11/13/1763018335B519A06AF5C54E502DE518/1763018335B519A06AF5C54E502DE518_img_330?hash=03a2fa9582b4176205dfa60dbf93bf28,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61946214,9,True
61946083,"USB3.1 A타입 GEN1 AM-AF 연장케이블 10M 노트북 PC 컴퓨터 연결 전송속도 5GBPS 웹캠 무선랜카드 프린터
도매꾹판매가 119,300원 (1개 이상 구매) 바로가기","111,100원",111100,https://cdn1.domeggook.com/upload/item/2025/11/13/17630180814FF418532AEE869DC83803/17630180814FF418532AEE869DC83803_img_330?hash=1c74bde1b2af2a1f1fdf9211271e64a3,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61946083,9,True
61945349,"USB3.1 A타입 GEN1 AM-AF 연장케이블 15M 노트북 PC 컴퓨터 연결 전송속도 5GBPS 웹캠 무선랜카드 프린터
도매꾹판매가 123,500원 (1개 이상 구매) 바로가기","115,000원",115000,https://cdn1.domeggook.com/upload/item/2025/11/13/1763017340F78C2870AF4BCEF36EA76E/1763017340F78C2870AF4BCEF36EA76E_img_330?hash=0e8d341c886f0f0fb3fdb4426ad44d10,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61945349,9,True
61945120,"USB3.1 A타입 GEN1 AM-AF 연장케이블 20M 노트북 PC 컴퓨터 연결 전송속도 5GBPS 웹캠 무선랜카드 프린터
도매꾹판매가 137,300원 (1개 이상 구매) 바로가기","127,800원",127800,https://cdn1.domeggook.com/upload/item/2025/11/13/176301694473402B3A942178139E9860/176301694473402B3A942178139E9860_img_330?hash=a6f8669d21d2d6735eb4eb1f696ae102,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61945120,9,True
61944833,"USB3.1 A타입 GEN1 AM-AF 연장케이블 30M 노트북 PC 컴퓨터 연결 전송속도 5GBPS 웹캠 무선랜카드 프린터
도매꾹판매가 164,800원 (1개 이상 구매) 바로가기","153,500원",153500,https://cdn1.domeggook.com/upload/item/2025/11/13/1763016351689783F0335F185A3B7DF0/1763016351689783F0335F185A3B7DF0_img_330?hash=9e9f0360a88d8ddec948976a0c6fee13,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61944833,9,True
61944041,"흑백 레이저 프린터 O 필름 A3 50매
도매꾹판매가 12,400원 (1개 이상 구매) 바로가기","12,400원",12400,https://cdn1.domeggook.com/upload/item/2025/11/13/17630152404479BDCF778E8D432BAF9C/17630152404479BDCF778E8D432BAF9C_img_330?hash=65284b7373522b16517f64911bc66b7c,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61944041,4,True
61944038,"흑백 레이저 프린터 O 필름 A4 100매
도매꾹판매가 12,400원 (1개 이상 구매) 바로가기","12,400원",12400,https://cdn1.domeggook.com/upload/item/2025/11/13/17630152339ACD82E0A257CFB091DBF7/17630152339ACD82E0A257CFB091DBF7_img_330?hash=f9886dbede115c63b34fbe9d83ee4055,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61944038,4,True
61939138,"카피어랜드 D30S전용 고급 프린터 이름라벨스티커
도매꾹판매가 12,100원 (1개 이상 구매) 바로가기","12,100원",12100,https://cdn1.domeggook.com/upload/item/2025/11/13/17630045067377AFC1BBB903DCEE9BC4/17630045067377AFC1BBB903DCEE9BC4_img_330?hash=180d0780a862ca58a72122f940154342,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939138,3,True
61939136,"카피어랜드 D30S전용 매장 가겨표 화이트반반 라벨스티커
도매꾹판매가 12,100원 (1개 이상 구매) 바로가기","12,100원",12100,https://cdn1.domeggook.com/upload/item/2025/11/13/1763004499C2434DFCE468A81585F8F7/1763004499C2434DFCE468A81585F8F7_img_330?hash=2278631b245797ed672e8cfb8d9e109e,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939136,3,True
61939135,"카피어랜드 D30S전용 흰색 방수 라벨테이프
도매꾹판매가 13,200원 (1개 이상 구매) 바로가기","13,200원",13200,https://cdn1.domeggook.com/upload/item/2025/11/13/1763004492778139D2F117EA9321FE2D/1763004492778139D2F117EA9321FE2D_img_330?hash=219542c8215cee343c8b9991a39ec8c8,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61939135,3,True
