product_id,name,price,price_value,image,seller,link,grade,fast_delivery
61974441,"SQ15 모니터 받침대 50cm 책상 컴퓨터 노트북 거치대 사무실 집 와이드 2단 데
도매꾹판매가 18,700원 (1개 이상 구매) 바로가기","18,700원",18700,https://cdn1.domeggook.com/upload/item/2025/11/14/17631084645F567B280044CAE81BD0F1/17631084645F567B280044CAE81BD0F1_img_330?hash=9e9ea341a03668c95388147da24ec065,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61974441,3,True
61974442,"SQ15 모니터 받침대 100cm 책상 컴퓨터 노트북 거치대 사무실 집 와이드 2단 데
도매꾹판매가 28,500원 (1개 이상 구매) 바로가기","28,500원",28500,https://cdn1.domeggook.com/upload/item/2025/11/14/17631084654AAB27A73F00F3B93B6F4E/17631084654AAB27A73F00F3B93B6F4E_img_330?hash=9e9ea341a03668c95388147da24ec065,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61974442,3,True
61966924,"유선스피커 바형 스마텍 PC용 고음질 데스크스피커 가정용 기업용
도매꾹판매가 32,780원 (1개 이상 구매) 바로가기","32,780원",32780,https://cdn1.domeggook.com/upload/item/2025/11/14/1763104856828F31A8F39A9D57362BC0/1763104856828F31A8F39A9D57362BC0_img_330?hash=da902993710bdfa386c1308faf4add2e,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61966924,1,True
61958224,"교실 모니터 비침 가구인테리어 커버 전통공예소품 덮개 비침 시험 방지
도매꾹판매가 18,640원 (1개 이상 구매) 바로가기","18,830원",18830,https://cdn1.domeggook.com/upload/item/2025/11/14/17630897071E5060616911C80D51DC51/17630897071E5060616911C80D51DC51_img_330?hash=50ccf76b0ab86e24673a1ef200ec53d2,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61958224,2,True
61956310,"에이메카 AM-240LP 광시야각 144 무결점
도매꾹판매가 90,000원 (1개 이상 구매) 바로가기","90,000원",90000,https://cdn1.domeggook.com/upload/item/2025/11/14/176308443171EE0F1F08DEF58BA02153/176308443171EE0F1F08DEF58BA02153_img_330?hash=3fd2aed92dc624aff899091bad50de49,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61956310,6,True
61954084,"디스플레이 포트(V 1.2) 케이블 2M 4K 해상도 DP DisplayPort
도매꾹판매가 12,600원 (1개 이상 구매) 바로가기","12,600원",12600,https://cdn1.domeggook.com/upload/item/2025/11/14/176307830255E09E4BA6B2EE78ABE416/176307830255E09E4BA6B2EE78ABE416_img_330?hash=f6846cf4919ba5b2310693b569bd7cf5,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61954084,4,True
61946066,"노트북 모니터 메탈 받침대 스탠드 사무용품 모니터선반 거치대
도매꾹판매가 27,700원 (1개 이상 구매) 바로가기","27,700원",27700,https://cdn1.domeggook.com/upload/item/2025/11/13/17630180509346DE31AC58E60FF73DC8/17630180509346DE31AC58E60FF73DC8_img_330?hash=2bb677127ddbc9c82e14a9add2beaf42,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61946066,5,True
61945332,"노트북 모니터 메탈 받침대 스탠드 사무용품 모니터선반 거치대
도매꾹판매가 27,700원 (1개 이상 구매) 바로가기","27,700원",27700,https://cdn1.domeggook.com/upload/item/2025/11/13/1763017301F1F3B3649066F1FEC6CF79/1763017301F1F3B3649066F1FEC6CF79_img_330?hash=c00361c1f76d61a2c1ca6cab7b91493d,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61945332,6,True
61943050,"슈퍼클립08 (LCD겸용) SPC-08
도매꾹판매가 13,200원 (1개 이상 구매) 바로가기","13,200원",13200,https://cdn1.domeggook.com/upload/item/2025/11/13/17630143592C08BAFF5056F3F4213914/17630143592C08BAFF5056F3F4213914_img_330?hash=e9b890fdf9b2aebc6adbc8b837078450,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61943050,2,True
61941327,"8K 4K HDMI2.1 하이브리드 광케이블 30M 고화질 미러링 듀얼화면 노트북 PC 컴퓨터 TV 모니터 48GBPS
도매꾹판매가 111,900원 (1개 이상 구매) 바로가기","104,200원",104200,https://cdn1.domeggook.com/upload/item/2025/11/13/17630078672088EA93FF37FEEB23F08A/17630078672088EA93FF37FEEB23F08A_img_330?hash=398bfac7eafce6c5719eee0203bcbfbd,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61941327,9,True
61940527,"루미나D dc 12v3.5 모니터 어댑터 전원케이블 일체 어뎁터 tv
도매꾹판매가 29,400원 (1개 이상 구매) 바로가기","29,400원",29400,https://cdn1.domeggook.com/upload/item/2025/11/13/1763004987116C69EB3BC58C853E9552/1763004987116C69EB3BC58C853E9552_img_330?hash=b1bd39eb0d2177cc7b20033891c3983b,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61940527,6,True
61936757,"APD 12V 4A 어댑터 모니터 CCTV LED조명 앰프 스피커 DC 직류 전원 장치 3구코드형
도매꾹판매가 14,700원 (1개 이상 구매) 바로가기","14,700원",14700,https://cdn1.domeggook.com/upload/item/2025/11/13/1762998326416A27578F6777D47BD031/1762998326416A27578F6777D47BD031_img_330?hash=40f04210ac8e2d36801eb00db174c37a,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61936757,3,True
