product_id,name,price,price_value,image,seller,link,grade,fast_delivery
61711023,"라즈베리파이3 B/B+ 전용 듀얼 쿨링 팬 모듈 (HP6339)
도매꾹판매가 16,600원 (1개 이상 구매) 바로가기","16,600원",16600,https://cdn1.domeggook.com/upload/item/2025/10/31/176188776267610F60A03DB20A15CA6B/176188776267610F60A03DB20A15CA6B_img_330?hash=ec55288e981fe406c833bb2d2bda9891,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711023,8,True
61711019,"라즈베리파이 전용 컴퓨트 모듈 3 (HP9675)
도매꾹판매가 78,700원 (1개 이상 구매) 바로가기","78,700원",78700,https://cdn1.domeggook.com/upload/item/2025/10/31/17618877431019AB575D97C0115D95AC/17618877431019AB575D97C0115D95AC_img_330?hash=36baefe2dd8108e691e90b2381cb13cb,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711019,8,True
61711017,"아두이노 라즈베리파이 3축 지자기 센서 모듈 (HP4712)
도매꾹판매가 14,400원 (1개 이상 구매) 바로가기","14,400원",14400,https://cdn1.domeggook.com/upload/item/2025/10/31/1761887729BA6E2F2F659B26C2D69640/1761887729BA6E2F2F659B26C2D69640_img_330?hash=70f01d562578fe12c137ac462cce5bef,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711017,8,True
61711016,"라즈베리파이 아두이노 교육용 5 in 1 홀더 브레드 보드 베이스 (HP1051)
도매꾹판매가 14,400원 (1개 이상 구매) 바로가기","14,400원",14400,https://cdn1.domeggook.com/upload/item/2025/10/31/17618877242B9D909BBF0658E5A1C3C3/17618877242B9D909BBF0658E5A1C3C3_img_330?hash=8c761fbc4f5eedf9f8063e1295d3e9e1,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711016,8,True
61711001,"라즈베리파이 4B 개발 보드 인클로저(터치스크린 미포함) (HP9406)
도매꾹판매가 43,000원 (1개 이상 구매) 바로가기","43,000원",43000,https://cdn1.domeggook.com/upload/item/2025/10/31/17618876878DB814B7BE9B01EE3D48CA/17618876878DB814B7BE9B01EE3D48CA_img_330?hash=e092964e6597b0f14caf3a6ad654e30c,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711001,8,True
61711000,"라즈베리파이4 NAS SATA SSD/HDD 스토리지 확장 보드 키트 X829 (HP7058)
도매꾹판매가 100,200원 (1개 이상 구매) 바로가기","100,200원",100200,https://cdn1.domeggook.com/upload/item/2025/10/31/17618876848BB2A8F2955A9D92ED94EE/17618876848BB2A8F2955A9D92ED94EE_img_330?hash=28b2de75a4aa4e089a81a88a0b8c41ed,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61711000,8,True
61710956,"라즈베리파이 RGB LED 매트릭스 확장 모듈 (HP9364)
도매꾹판매가 59,500원 (1개 이상 구매) 바로가기","59,500원",59500,https://cdn1.domeggook.com/upload/item/2025/10/31/17618873395021E25B645B622C7BF232/17618873395021E25B645B622C7BF232_img_330?hash=627d4f61a9bd0c829c19e920e85f568c,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61710956,8,True
61710955,"조도센서 쉴드 (HP0939)
도매꾹판매가 14,400원 (1개 이상 구매) 바로가기","14,400원",14400,https://cdn1.domeggook.com/upload/item/2025/10/31/1761887332726656300EFD82897B48CF/1761887332726656300EFD82897B48CF_img_330?hash=ac2d8b120944b3ab857cb2bfd4730c4c,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61710955,8,True
61710091,"라즈베리파이 정전식 7인치 터치 스크린 (HP6590)
도매꾹판매가 157,800원 (1개 이상 구매) 바로가기","157,800원",157800,https://cdn1.domeggook.com/upload/item/2025/10/31/1761884455D743E340BE8EB023A96A14/1761884455D743E340BE8EB023A96A14_img_330?hash=d2a22262f7b97c75b38e444ea4d483f2,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61710091,8,True
61709861,"GPIO 타입 3.5인치 저항식 TFT 터치스크린 (HP9116)
도매꾹판매가 32,300원 (1개 이상 구매) 바로가기","32,300원",32300,https://cdn1.domeggook.com/upload/item/2025/10/31/1761883989D25DE43CCA4BE9A2C4E191/1761883989D25DE43CCA4BE9A2C4E191_img_330?hash=7719b3fdf509f7ab76dca22ea4089c18,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61709861,8,True
61709860,"라즈베리파이 환경 모니터링 키트 2GB (HP8232)
도매꾹판매가 147,100원 (1개 이상 구매) 바로가기","147,100원",147100,https://cdn1.domeggook.com/upload/item/2025/10/31/17618839868D5309C5233976FC7D570D/17618839868D5309C5233976FC7D570D_img_330?hash=434eba647f2e4e18cc8a781b1b484764,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61709860,8,True
61709859,"라즈베리파이 4B 울티메이트교육키트2GB (HP8142)
도매꾹판매가 127,200원 (1개 이상 구매) 바로가기","127,200원",127200,https://cdn1.domeggook.com/upload/item/2025/10/31/1761883983270E4A97D2E06E54CCFA6A/1761883983270E4A97D2E06E54CCFA6A_img_330?hash=96320102c801100d3a404d77792a884f,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61709859,8,True
